Nombre, Annee
2,1957
4,1957
4,1957
2,1957
4,1957
2,1957
2,1957
2,1957
4,1957
4,1957
2,1957
2,1957
4,1957
4,1957
4,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
2,1957
2,1957
2,1957
4,1957
4,1957
4,1957
4,1957
2,1957
4,1957
2,1957
2,1957
2,1957
4,1957
2,1957
4,1957
2,1957
4,1957
4,1957
4,1957
2,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
2,1957
2,1957
2,1957
4,1957
2,1957
4,1957
4,1957
2,1957
4,1957
4,1957
2,1957
4,1957
2,1957
2,1957
4,1957
4,1957
2,1957
2,1957
4,1957
4,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
2,1957
4,1957
2,1957
4,1957
4,1957
2,1957
4,1957
2,1957
2,1957
4,1957
4,1957
4,1957
2,1957
2,1957
2,1957
2,1957
4,1957
4,1957
2,1957
4,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
3,1957
4,1957
4,1957
2,1957
4,1957
2,1957
4,1957
4,1957
2,1957
2,1957
2,1957
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
5,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
3,1958
4,1958
1,1958
4,1958
1,1958
4,1958
1,1958
4,1958
4,1958
1,1958
1,1958
2,1958
4,1958
2,1958
2,1958
4,1958
2,1958
4,1958
4,1958
4,1958
2,1958
2,1958
2,1958
2,1958
5,1958
5,1958
5,1958
5,1958
2,1958
2,1958
5,1958
4,1958
3,1958
3,1958
3,1958
3,1958
5,1958
5,1958
5,1958
3,1958
5,1958
4,1958
1,1958
1,1958
4,1958
4,1958
4,1958
1,1958
1,1958
1,1958
4,1958
2,1958
3,1958
3,1958
2,1958
3,1958
2,1958
3,1958
2,1958
3,1958
2,1958
0
0
0
0
0
5,1994
4,1994
3,1994
4,1994
4,1994
4,1994
4,1994
5,1994
4,1994
4,1994
4,1994
3,1994
4,1994
4,1994
3,1985
3,1985
4,1985
3,1985
5,1985
4,1985
4,1985
4,1985
3,1985
3,1985
4,1985
4,1985
3,1985
4,1985
3,1985
4,1985
4,1985
3,1985
4,1985
2,1985
4,1985
3,1985
2,1985
6,1985
4,1985
2,1985
3,1985
4,1985
5,1985
4,1985
4,1985
4,1985
3,1985
4,1985
3,1985
3,1985
4,1985
4,1985
3,1985
4,1985
3,1985
3,1985
5,1985
3,1985
3,1986
3,1986
4,1986
2,1986
3,1986
2,1986
3,1986
4,1986
4,1986
5,1986
4,1986
2,1986
3,1986
3,1986
2,1986
3,1986
4,1986
3,1986
2,1986
3,1986
4,1986
3,1986
6,1986
3,1986
2,1986
4,1986
3,1986
3,1986
3,1986
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5,1964
3,2001
4,2001
5,2001
5,2001
4,2001
5,2001
4,2001
4,2001
3,2001
5,2001
4,2001
5,2001
4,2001
3,2004
3,2004
3,2004
3,2004
4,2004
4,2004
3,2004
3,2004
0
5,2003
3,2003
4,2003
3,2003
4,2003
3,2003
4,2003
3,2003
5,2003
3,1981
2,1981
5,1981
4,1981
2,1981
3,1981
4,1981
5,1981
3,1981
4,1981
2,1981
5,1981
3,1981
4,1981
2,1981
5,1981
3,1981
2,1981
5,1981
4,1981
5,1981
3,1981
4,1981
2,1981
5,1981
2,1981
4,1981
3,1981
3,1981
2,1981
4,1981
5,1981
4,1981
3,1981
5,1981
2,1981
4,1981
5,1981
2,1981
3,1981
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3,1955
4,1955
4,1955
4,1955
4,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
1,1955
1,1955
1,1955
1,1955
1,1955
1,1955
1,1955
1,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
3,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
4,1955
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3,1971
4,1971
6,1971
4,1971
4,1971
3,1971
3,1971
4,1971
3,1971
1,1971
4,1971
3,1971
4,1971
4,1971
6,1971
3,1971
3,1971
4,1971
3,1971
3,1971
2,1971
2,1971
3,1971
3,1971
2,1971
2,1971
2,1971
3,1971
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7,1954
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,1967
4,1967
5,1967
4,1967
4,1967
4,1967
5,1967
5,1967
5,1967
5,1967
4,1967
5,1967
5,1967
5,1967
5,1967
4,1967
4,1967
5,1967
4,1967
4,1967
5,1967
4,1967
4,1967
5,1967
4,1967
4,1967
5,1967
5,1967
4,1967
5,1967
4,1967
5,1967
5,1967
5,1967
4,1967
5,1967
4,1967
4,1967
4,1967
5,1967
4,1967
5,1967
4,1967
4,1967
5,1967
4,1967
4,1967
5,1967
5,1967
5,1967
4,1967
4,1967
5,1967
5,1967
5,1967
4,1967
5,1967
4,1967
4,1967
5,1967
2,1968
2,1968
2,1968
2,1968
5,1968
5,1968
5,1968
2,1968
5,1968
4,1968
3,1968
4,1968
4,1968
3,1968
3,1968
4,1968
3,1968
3,1968
4,1968
4,1968
2,1968
5,1968
5,1968
5,1968
2,1968
2,1968
5,1968
2,1968
5,1968
2,1968
4,1968
4,1968
3,1968
3,1968
4,1968
3,1968
3,1968
4,1968
4,1968
3,1968
3,1968
2,1968
3,1968
2,1968
2,1968
3,1968
2,1968
3,1968
2,1968
3,1968
4,1968
3,1968
4,1968
3,1968
3,1968
4,1968
3,1968
3,1968
4,1968
4,1968
2,1968
2,1968
3,1968
3,1968
3,1968
3,1968
2,1968
2,1968
2,1968
3,1968
4,1968
3,1968
3,1968
4,1968
4,1968
3,1968
3,1968
4,1968
3,1968
4,1968
0
4,1952
3,1952
3,1952
3,1952
3,1952
4,1952
4,1952
3,1952
3,1952
3,1952
3,1952
4,1952
4,1952
4,1952
3,1952
4,1952
3,1952
4,1952
3,1952
4,1952
3,1952
4,1952
3,1952
4,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
3,1952
4,1952
4,1952
4,1952
3,1952
4,1952
3,1952
3,1952
2,1979
3,1979
3,1979
3,1979
3,1979
3,1979
3,1979
4,1979
4,1979
3,1979
3,1979
4,1979
1,1979
3,1979
3,1979
3,1979
4,1979
3,1979
3,1979
2,1979
4,1979
4,1979
4,1979
2,1979
3,1979
3,1979
3,1979
2,1979
4,1979
4,1979
2,1979
2,1979
3,1979
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3,1975
4,1975
4,1975
3,1975
4,1975
4,1975
3,1975
4,1975
3,1975
3,1975
3,1975
4,1975
3,1975
3,1975
4,1975
4,1975
3,1975
3,1975
4,1975
4,1975
4,1975
4,1975
4,1975
3,1975
3,1975
4,1975
4,1975
4,1975
3,1975
3,1975
3,1975
3,1975
4,1975
4,1975
3,1975
3,1975
4,1975
4,1975
3,1975
3,1975
0
2,1975
3,1975
4,1975
5,1975
2,1975
3,1975
3,1975
4,1975
5,1975
2,1975
5,1975
4,1975
4,1975
2,1975
3,1975
4,1975
5,1975
3,1975
5,1975
2,1975
3,1975
3,1975
2,1975
3,1975
2,1975
2,1975
3,1975
2,1975
5,1975
4,1975
4,1975
6,1975
6,1975
5,1975
3,1975
3,1975
2,1975
3,1975
5,1975
4,1975
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3,1974
4,1974
4,1974
3,1974
3,1974
4,1974
4,1974
4,1974
1,1974
3,1974
3,1962
4,1962
3,1962
4,1962
2,1962
3,1962
2,1962
3,1962
4,1962
3,1962
2,1962
3,1962
3,199
4,199
3,199
4,199
3,199
3,199
4,199
4,199
4,199
0
0
0
0
0
0
0
0
0
0
0
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
3,1967
4,1967
4,1967
4,1967
2,1967
3,1967
0
0
0
0
0
0
0
2,1974
4,1974
4,1974
3,1974
3,1974
3,1974
1,1974
2,1974
2,1974
3,1974
2,1974
2,1974
1,1974
1,1974
4,1974
2,1974
1,1974
2,1974
4,1974
2,1974
4,1974
1,1974
3,1974
1,1974
2,1974
4,1974
2,1974
1,1974
0
0
0
0
0
0
0
0
0
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
0
0
0
0
0
0
4,1969
5,1969
3,1969
3,1969
4,1969
5,1969
4,1969
3,1969
4,1969
4,1969
3,1969
5,1969
3,1969
5,1969
3,1969
4,1969
4,1969
4,1969
4,1969
5,1969
0
0
0
0
0
4,1966
4,1966
5,1966
5,1966
4,1966
5,1966
5,1966
4,1966
5,1966
5,1966
5,1966
4,1966
4,1966
5,1966
5,1966
4,1966
4,1966
5,1966
4,1966
4,1966
5,1966
5,1966
5,1966
4,1966
5,1966
4,1966
5,1966
4,1966
5,1966
5,1966
4,1966
4,1966
5,1966
4,1966
5,1966
5,1966
5,1966
4,1966
5,1966
4,1966
4,1966
5,1966
5,1966
5,1966
4,1966
5,1966
5,1966
5,1966
4,1966
4,1966
4,1966
5,1966
4,1966
5,1966
5,1966
5,1966
4,1966
5,1966
4,1966
4,1966
4,1966
3,1967
4,1967
3,1967
4,1967
3,1967
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
4,1967
3,1967
4,1967
4,1967
4,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
5,1967
5,1967
4,1967
4,1967
5,1967
4,1967
4,1967
5,1967
5,1967
4,1967
4,1967
3,1967
4,1967
3,1967
3,1967
4,1967
3,1967
3,1967
4,1967
4,1967
4,1967
5,1967
4,1967
5,1967
5,1967
5,1967
5,1967
4,1967
3,1967
3,1967
3,1967
4,1967
3,1967
4,1967
4,1967
3,1967
5,1967
4,1967
5,1967
4,1967
5,1967
5,1967
4,1967
5,1967
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
4,1967
3,1967
4,1967
4,1967
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
3,1967
4,1967
4,1967
3,1967
4,1967
3,1967
3,1967
4,1967
4,1967
3,1967
4,1967
3,1967
4,1967
4,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
3,1967
3,1967
3,1967
3,1967
3,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
3,1967
3,1967
4,1967
3,1967
4,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,197
5,197
3,197
4,197
4,197
4,197
3,197
5,197
3,197
3,197
3,197
5,197
4,197
5,197
4,197
4,197
4,197
5,197
4,197
3,197
0
0
0
0
0
0
4,197
4,197
4,197
4,197
4,197
3,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
0
0
0
0
0
4,1966
3,1966
3,1966
3,1966
3,1966
4,1966
4,1966
3,1966
4,1966
3,1966
3,1966
4,1966
4,1966
3,1966
4,1966
4,1966
3,1966
4,1966
2,1966
2,1966
3,1966
3,1966
3,1966
2,1966
2,1966
2,1966
3,1966
5,1966
4,1966
5,1966
4,1966
5,1966
5,1966
4,1966
5,1966
4,1966
4,1966
4,1966
5,1966
5,1966
4,1966
5,1966
4,1966
5,1966
5,1966
5,1966
5,1966
4,1966
4,1966
5,1966
5,1966
5,1966
4,1966
4,1966
4,1966
4,1966
3,1966
3,1966
3,1966
3,1966
4,1966
3,1966
4,1966
3,1966
4,1966
3,1966
3,1966
4,1966
4,1966
3,1966
4,1966
3,1966
3,1966
4,1966
3,1966
2,1966
3,1966
3,1966
2,1966
2,1966
2,1966
3,1966
4,1966
4,1966
4,1966
3,1966
3,1966
3,1966
3,1966
4,1966
3,1966
4,1966
3,1966
3,1966
3,1966
4,1966
4,1966
3,1966
3,1966
4,1966
4,1966
3,1966
3,1966
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2,1966
2,1966
3,1966
2,1966
3,1966
3,1966
2,1966
3,1966
2,1966
3,1966
3,1966
4,1966
4,1966
3,1966
4,1966
3,1966
3,1966
4,1966
4,1966
4,1966
4,1966
3,1966
3,1966
4,1966
3,1966
3,1966
3,1966
5,1966
5,1966
4,1966
5,1966
4,1966
5,1966
4,1966
4,1966
5,1966
3,1966
3,1966
4,1966
4,1966
4,1966
3,1966
3,1966
4,1966
3,1966
5,1966
5,1966
4,1966
4,1966
5,1966
4,1966
5,1966
5,1966
4,1966
0
0
0
0
0
0
0
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
3,1967
4,1967
3,1967
3,1967
4,1967
4,1967
5,1967
4,1967
4,1967
4,1967
5,1967
5,1967
5,1967
5,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
3,1967
4,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
3,1967
4,1967
3,1967
4,1967
3,1967
4,1967
4,1967
3,1967
3,1967
4,1967
3,1967
3,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
3,1967
4,1967
4,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
4,1967
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3,1969
4,1969
5,1969
3,1969
5,1969
5,1969
3,1969
5,1969
3,1969
3,1969
3,1969
3,1969
5,1969
4,1969
5,1969
5,1969
5,1969
3,1969
3,1969
3,1969
3,1969
3,1969
5,1969
3,1969
5,1969
3,1969
3,1969
5,1969
4,1969
5,1969
5,1969
4,1969
5,1969
3,1969
3,1969
5,1969
3,1969
3,1969
5,1969
3,1969
0
0
0
0
0
0
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
4,1967
0
0
0
0
0
4,1967
4,1967
5,1967
3,1967
4,1967
4,1967
3,1967
5,1967
5,1967
5,1967
4,1967
3,1967
4,1967
4,1967
4,1967
5,1967
4,1967
4,1967
3,1967
3,1967
0
0
0
0
0
0
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
0
0
0
0
0
0
3,1968
4,1968
4,1968
4,1968
4,1968
4,1968
3,1968
3,1968
3,1968
3,1968
4,1968
4,1968
5,1968
5,1968
4,1968
5,1968
5,1968
4,1968
4,1968
5,1968
4,1968
3,1968
4,1968
4,1968
3,1968
3,1968
4,1968
3,1968
3,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1968
4,1968
3,1968
3,1968
3,1968
3,1968
3,1968
3,1968
3,1968
4,1968
3,1968
4,1968
4,1968
3,1968
4,1968
4,1968
3,1968
3,1968
4,1968
4,1968
3,1968
4,1968
4,1968
4,1968
3,1968
3,1968
3,1968
4,1968
4,1968
3,1968
4,1968
3,1968
4,1968
3,1968
4,1968
3,1968
3,1968
4,1968
3,1968
3,1968
4,1968
4,1968
4,1968
4,1968
3,1968
3,1968
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
3,1969
3,1969
3,1969
2,1969
3,1969
3,1969
3,1969
3,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
3,1969
4,1969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1968
4,1968
3,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
3,1968
3,1968
3,1968
3,1968
3,1968
3,1968
3,1968
3,1968
3,1968
2,1968
4,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
2,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
4,1968
3,1968
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
3,1969
3,1969
3,1969
4,1969
3,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
6,1969
6,1969
4,1969
6,1969
4,1969
3,1969
6,1969
4,1969
5,1969
3,1969
3,1969
4,1969
3,1969
5,1969
5,1969
3,1969
5,1969
3,1969
5,1969
3,1969
3,1969
3,1969
3,1969
5,1969
4,1969
5,1969
5,1969
3,1969
3,1969
5,1969
5,1969
3,1969
4,1969
3,1969
5,1969
5,1969
3,1969
3,1969
4,1969
3,1969
3,1969
3,1969
4,1969
3,1969
4,1969
4,1969
3,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
6,1969
4,1969
6,1969
6,1969
6,1969
4,1969
4,1969
4,1969
3,1969
6,1969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
0
0
0
0
0
0
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
5,1969
4,1969
5,1969
3,1969
5,1969
5,1969
5,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
3,1969
5,1969
4,1969
5,1969
5,1969
5,1969
4,1969
4,1969
5,1969
4,1969
0
0
0
0
0
0
0
0
0
0
0
0
3,1969
3,1969
3,1969
4,1969
3,1969
3,1969
4,1969
4,1969
3,1969
3,1969
3,1969
3,1969
3,1969
4,1969
3,1969
4,1969
4,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
4,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
4,1969
4,1969
4,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
3,1969
0
0
0
0
3,197
3,197
3,197
3,197
4,197
3,197
4,197
3,197
4,197
3,197
3,197
3,197
3,197
4,197
3,197
3,197
3,197
3,197
4,197
3,197
3,197
3,197
3,197
4,197
4,197
4,197
3,197
4,197
3,197
3,197
3,197
4,197
4,197
3,197
3,197
3,197
3,197
4,197
3,197
4,197
3,197
3,197
3,197
3,197
3,197
4,197
4,197
0
0
4,197
5,197
5,197
5,197
4,197
4,197
3,197
4,197
5,197
4,197
4,197
4,197
5,197
4,197
5,197
5,197
5,197
4,197
5,197
3,197
4,197
5,197
5,197
4,197
4,197
5,197
4,197
5,197
5,197
3,197
4,197
4,197
5,197
5,197
5,197
5,197
4,197
3,197
5,197
4,197
4,197
4,197
4,197
3,197
4,197
4,197
4,197
4,197
4,197
4,197
4,197
6,197
6,197
4,197
4,197
3,197
4,197
6,197
6,197
6,197
0
0
0
0
0
0
0
0
0
0
0
4,1967
5,1967
5,1967
4,1967
4,1967
4,1967
4,1967
5,1967
5,1967
3,1967
3,1967
3,1967
4,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
4,1967
4,1967
4,1967
3,1967
4,1967
3,1967
3,1967
4,1967
4,1967
4,1967
3,1967
4,1967
3,1967
4,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
4,1967
4,1967
3,1967
3,1967
3,1967
4,1967
2,1967
2,1967
2,1967
2,1967
2,1967
4,1967
4,1967
4,1967
2,1967
4,1967
2,1967
2,1967
2,1967
4,1967
4,1967
2,1967
4,1967
4,1967
4,1967
5,1967
5,1967
5,1967
4,1967
4,1967
5,1967
5,1967
4,1967
4,1967
3,1967
3,1967
4,1967
3,1967
3,1967
4,1967
3,1967
3,1967
4,1967
3,1967
3,1967
3,1967
4,1967
4,1967
4,1967
3,1967
3,1967
4,1967
4,1967
3,1967
4,1967
3,1967
4,1967
3,1967
3,1967
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,1969
2,1969
2,1969
2,1969
5,1969
2,1969
2,1969
5,1969
5,1969
5,1969
5,1969
5,1969
2,1969
5,1969
2,1969
4,1969
2,1969
5,1969
2,1969
2,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
6,1969
4,1969
5,1969
4,1969
3,1969
6,1969
4,1969
4,1969
6,1969
6,1969
4,1969
4,1969
4,1969
3,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
4,1969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
3
2
2
2
3
3
3
2
3
2
3
0
2
2
2
2
2
3
2
3
3
2
3
2
5,1962
2,1962
5,1962
2,1962
2,1962
5,1962
5,1962
4,1962
5,1962
5,1962
2,1962
5,1962
5,1962
2,1962
2,1962
2,1962
2,1962
2,1962
2,1962
5,1962
3,1962
4,1962
4,1962
3,1962
3,1962
3,1962
4,1962
4,1962
3,1962
4,1962
4,1962
3,1962
4,1962
3,1962
3,1962
3,1962
3,1962
3,1962
4,1962
4,1962
4,1962
4,1962
3,1962
3,1962
3,1962
3,1962
4,1962
4,1962
4,1962
4,1962
4,1962
3,1962
4,1962
3,1962
3,1962
3,1962
3,1962
4,1962
3,1962
3,1962
5,1962
5,1962
2,1962
4,1962
5,1962
5,1962
2,1962
5,1962
5,1962
2,1962
2,1962
2,1962
2,1962
2,1962
5,1962
5,1962
5,1962
2,1962
2,1962
2,1962
3,1962
3,1962
3,1962
3,1962
3,1962
4,1962
4,1962
4,1962
4,1962
4,1962
4,1962
3,1962
3,1962
3,1962
4,1962
4,1962
3,1962
3,1962
4,1962
3,1962
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2,1975
2,1975
3,1975
3,1975
3,1975
4,1975
2,1975
3,1975
3,1975
3,1975
2,1975
2,1975
2,1975
4,1975
2,1975
2,1975
2,1975
2,1975
3,1975
2,1975
1,1975
3,1975
4,1975
3,1975
2,1975
3,1975
2,1975
4,1975
2,1975
2,1975
3,1975
3,1975
3,1975
2,1975
3,1975
2,1975
3,1975
2,1975
3,1975
2,1975
3,1975
3,1975
2,1975
3,1975
3,1975
3,1975
4,1975
4,1975
3,1975
4,1975
3,1975
3,1975
4,1975
3,1975
4,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
2,1975
3,1975
3,1975
3,1975
3,1975
3,1975
2,1975
2,1975
3,1975
2,1975
3,1975
2,1975
2,1975
2,1975
2,1975
3,1975
2,1975
3,1975
3,1975
2,1975
3,1975
3,1975
3,1975
3,1975
2,1975
3,1975
3,1975
3,1975
3,1975
3,1975
4,1975
4,1975
4,1975
3,1975
3,1975
4,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
3,1975
4,1975
4,1975
3,1975
2,1975
3,1975
4,1975
5,1975
5,1975
5,1975
2,1975
3,1975
5,1975
4,1975
3,1975
4,1975
4,1975
