idLieu,lat,lng,nbEnfants
22296,49.50406640,0.12618080,0
22295,49.50406640,0.12618080,0
22293,49.50406640,0.12618080,0
22294,49.50406640,0.12618080,0
22291,49.50406640,0.12618080,0
22292,49.50406640,0.12618080,0
22290,49.50406640,0.12618080,0
22289,49.50406640,0.12618080,0
22288,49.50406640,0.12618080,0
22286,49.50406640,0.12618080,0
22287,49.50406640,0.12618080,0
22285,49.50406640,0.12618080,0
22284,49.50406640,0.12618080,0
22283,49.50406640,0.12618080,0
22282,49.50406640,0.12618080,0
22281,49.50406640,0.12618080,0
22280,49.50406640,0.12618080,0
22279,49.50406640,0.12618080,0
22278,49.50406640,0.12618080,0
22277,49.50406640,0.12618080,0
22275,49.50389540,0.12629160,0
22273,49.50389540,0.12629160,0
22274,49.50389540,0.12629160,0
22272,49.50389540,0.12629160,0
22271,49.50389540,0.12629160,0
22270,49.50389540,0.12629160,0
22269,49.50389540,0.12629160,0
22267,49.50389540,0.12629160,0
22268,49.50389540,0.12629160,0
22266,49.50389540,0.12629160,0
22265,49.50389540,0.12629160,0
22264,49.50389540,0.12629160,0
22263,49.50389540,0.12629160,0
22262,49.50389540,0.12629160,0
22261,49.50389540,0.12629160,0
22260,49.50389540,0.12629160,0
22259,49.50389540,0.12629160,0
22258,49.50389540,0.12629160,0
22256,49.50389540,0.12629160,0
22257,49.50389540,0.12629160,0
7,49.52645140,0.12057110,0
9,49.52645140,0.12057110,0
10,49.52645140,0.12057110,0
12,49.52645140,0.12057110,0
13,49.52645140,0.12057110,0
17,49.51952250,0.11028360,1
21,49.50958940,0.09169150,1
23,49.50958940,0.09169150,0
27,49.51971570,0.09257050,0
29,49.51971570,0.09257050,1
31,49.51971570,0.09257050,0
33,49.51971570,0.09257050,0
34,49.51971570,0.09257050,0
35,49.51971570,0.09257050,0
37,49.51971570,0.09257050,0
38,49.51971570,0.09257050,0
39,49.51971570,0.09257050,0
40,49.51971570,0.09257050,1
41,49.51983700,0.09262700,1
42,49.51983700,0.09262700,0
43,49.51983700,0.09262700,0
44,49.51983700,0.09262700,0
45,49.51983700,0.09262700,2
46,49.51983700,0.09262700,1
47,49.51983700,0.09262700,0
48,49.51983700,0.09262700,1
49,49.51983700,0.09262700,0
50,49.51983700,0.09262700,0
51,49.51932660,0.09386110,0
52,49.51932660,0.09386110,0
53,49.51932660,0.09386110,0
54,49.51932660,0.09386110,0
55,49.51932660,0.09386110,0
56,49.51932660,0.09386110,0
57,49.51932660,0.09386110,0
58,49.51932660,0.09386110,0
59,49.51932660,0.09386110,0
60,49.51932660,0.09386110,0
61,49.51931930,0.09385940,0
62,49.51931930,0.09385940,1
63,49.51931930,0.09385940,0
64,49.51931930,0.09385940,0
65,49.51931930,0.09385940,0
66,49.51931930,0.09385940,1
67,49.51931930,0.09385940,0
68,49.51931930,0.09385940,0
69,49.51931930,0.09385940,0
70,49.51931930,0.09385940,0
71,49.51931190,0.09385760,0
72,49.51931190,0.09385760,0
73,49.51931190,0.09385760,0
74,49.51931190,0.09385760,0
75,49.51931190,0.09385760,0
76,49.51931190,0.09385760,0
77,49.51931190,0.09385760,0
78,49.51931190,0.09385760,0
79,49.51931190,0.09385760,0
80,49.51931190,0.09385760,0
81,49.51929710,0.09385410,2
82,49.51929710,0.09385410,0
83,49.51929710,0.09385410,0
84,49.51929710,0.09385410,0
85,49.51929710,0.09385410,1
86,49.51929710,0.09385410,0
87,49.51929710,0.09385410,0
88,49.51929710,0.09385410,0
89,49.51929710,0.09385410,0
90,49.51929710,0.09385410,0
91,49.51928970,0.09385240,0
92,49.51928970,0.09385240,0
93,49.51928970,0.09385240,0
94,49.51928970,0.09385240,0
95,49.51928970,0.09385240,0
96,49.51928970,0.09385240,0
97,49.51928970,0.09385240,0
98,49.51928970,0.09385240,0
99,49.51928970,0.09385240,0
100,49.51928970,0.09385240,0
103,49.51971570,0.09257050,0
105,49.51915120,0.09490940,0
107,49.51915120,0.09490940,0
108,49.51915120,0.09490940,0
110,49.51915120,0.09490940,0
111,49.51915120,0.09490940,0
112,49.51915120,0.09490940,0
114,49.51915120,0.09490940,0
115,49.51915120,0.09490940,0
116,49.51915120,0.09490940,0
117,49.51915120,0.09490940,0
118,49.51911310,0.09511810,0
119,49.51911310,0.09511810,0
120,49.51911310,0.09511810,0
121,49.51911310,0.09511810,0
122,49.51911310,0.09511810,0
123,49.51911310,0.09511810,1
124,49.51911310,0.09511810,0
125,49.51911310,0.09511810,0
126,49.51911310,0.09511810,1
127,49.51911310,0.09511810,2
128,49.51934180,0.09386610,0
129,49.51934180,0.09386610,0
130,49.51934180,0.09386610,0
131,49.51934180,0.09386610,0
132,49.51934180,0.09386610,0
133,49.51934180,0.09386610,0
134,49.51934180,0.09386610,0
135,49.51934180,0.09386610,0
136,49.51934180,0.09386610,0
137,49.51934180,0.09386610,0
138,49.51930370,0.09407480,0
139,49.51930370,0.09407480,0
140,49.51930370,0.09407480,0
141,49.51930370,0.09407480,0
142,49.51930370,0.09407480,1
143,49.51930370,0.09407480,0
144,49.51930370,0.09407480,0
145,49.51930370,0.09407480,1
146,49.51930370,0.09407480,0
147,49.51930370,0.09407480,0
148,49.51922750,0.09449210,0
149,49.51922750,0.09449210,0
150,49.51922750,0.09449210,0
151,49.51922750,0.09449210,0
152,49.51922750,0.09449210,0
153,49.51922750,0.09449210,0
154,49.51922750,0.09449210,0
155,49.51922750,0.09449210,0
156,49.51922750,0.09449210,0
157,49.51922750,0.09449210,1
160,49.51928970,0.09385240,0
162,49.51909640,0.09511080,0
164,49.51909640,0.09511080,0
166,49.51909640,0.09511080,0
167,49.51909640,0.09511080,0
168,49.51909640,0.09511080,0
170,49.51909640,0.09511080,0
171,49.51909640,0.09511080,0
172,49.51909640,0.09511080,0
173,49.51909640,0.09511080,1
174,49.51909640,0.09511080,0
175,49.51932510,0.09385880,0
176,49.51932510,0.09385880,1
177,49.51932510,0.09385880,0
178,49.51932510,0.09385880,0
179,49.51932510,0.09385880,0
180,49.51932510,0.09385880,0
181,49.51932510,0.09385880,0
182,49.51932510,0.09385880,0
183,49.51932510,0.09385880,0
184,49.51932510,0.09385880,0
187,49.51911540,0.09511710,0
189,49.51911540,0.09511710,0
190,49.51911540,0.09511710,0
192,49.51911540,0.09511710,0
194,49.51911540,0.09511710,0
195,49.51911540,0.09511710,2
197,49.51911540,0.09511710,0
198,49.51911540,0.09511710,3
199,49.51911540,0.09511710,2
200,49.51911540,0.09511710,0
201,49.51938300,0.09510050,0
202,49.51938300,0.09510050,0
203,49.51938300,0.09510050,1
204,49.51938300,0.09510050,0
205,49.51938300,0.09510050,0
206,49.51938300,0.09510050,0
207,49.51938300,0.09510050,0
208,49.51938300,0.09510050,2
209,49.51938300,0.09510050,0
210,49.51938300,0.09510050,0
211,49.51966440,0.09512010,0
212,49.51966440,0.09512010,1
213,49.51966440,0.09512010,0
214,49.51966440,0.09512010,0
215,49.51966440,0.09512010,0
216,49.51966440,0.09512010,0
217,49.51966440,0.09512010,0
218,49.51966440,0.09512010,0
219,49.51966440,0.09512010,0
220,49.51966440,0.09512010,0
221,49.51994390,0.09521170,0
222,49.51994390,0.09521170,0
223,49.51994390,0.09521170,0
224,49.51994390,0.09521170,0
225,49.51994390,0.09521170,0
226,49.51994390,0.09521170,0
227,49.51994390,0.09521170,0
228,49.51994390,0.09521170,0
229,49.51994390,0.09521170,0
230,49.51994390,0.09521170,0
231,49.52019630,0.09539430,0
232,49.52019630,0.09539430,0
233,49.52019630,0.09539430,0
234,49.52019630,0.09539430,0
235,49.52019630,0.09539430,0
236,49.52019630,0.09539430,0
237,49.52019630,0.09539430,0
238,49.52019630,0.09539430,1
239,49.52019630,0.09539430,0
240,49.52019630,0.09539430,0
243,49.51969600,0.09258350,0
247,49.51971570,0.09257050,0
249,49.51971570,0.09257050,0
250,49.51971570,0.09257050,0
251,49.51971570,0.09257050,0
252,49.51971570,0.09257050,0
253,49.51971570,0.09257050,0
257,49.52019630,0.09539430,0
258,49.52019630,0.09539430,0
259,49.52019630,0.09539430,0
260,49.52019630,0.09539430,0
261,49.52019630,0.09539430,0
262,49.52019630,0.09539430,0
263,49.52019630,0.09539430,0
264,49.52019630,0.09539430,0
265,49.52019630,0.09539430,0
266,49.52019630,0.09539430,0
267,49.52019630,0.09539430,0
271,49.52084140,0.07841990,0
272,49.52080460,0.07861890,1
273,49.52076830,0.07881870,0
274,49.52073480,0.07901900,0
278,49.52131580,0.08474550,0
279,49.52190700,0.08533100,0
280,49.52190700,0.08533100,0
281,49.52190700,0.08533100,0
282,49.52190700,0.08533100,0
283,49.52190700,0.08533100,0
284,49.52131580,0.08474550,0
285,49.52131580,0.08474550,0
286,49.52131580,0.08474550,0
287,49.52190700,0.08533100,0
288,49.52131580,0.08474550,0
289,49.52190700,0.08533100,0
290,49.52131580,0.08474550,0
291,49.52131580,0.08474550,0
292,49.52131580,0.08474550,0
293,49.52131580,0.08474550,0
294,49.52190700,0.08533100,0
295,49.52131580,0.08474550,0
296,49.52190700,0.08533100,0
297,49.52131580,0.08474550,0
301,49.51737900,0.09027000,0
304,49.51733400,0.09275300,0
307,49.51835600,0.09121700,0
310,49.51741870,0.08703460,0
313,49.51887540,0.09143040,0
315,49.51887540,0.09143040,0
317,49.51887540,0.09143040,0
319,49.51887540,0.09143040,0
321,49.51887540,0.09143040,0
322,49.51887540,0.09143040,0
323,49.51887540,0.09143040,0
324,49.51887540,0.09143040,0
325,49.51887540,0.09143040,0
326,49.51887540,0.09143040,0
327,49.51956820,0.09179310,0
328,49.51956820,0.09179310,0
329,49.51956820,0.09179310,3
330,49.51956820,0.09179310,0
331,49.51956820,0.09179310,0
332,49.51956820,0.09179310,0
333,49.51956820,0.09179310,0
334,49.51956820,0.09179310,0
335,49.51956820,0.09179310,0
336,49.51956820,0.09179310,2
339,49.51814160,0.09251330,1
341,49.51814160,0.09251330,0
344,49.51954770,0.09187210,0
346,49.51954770,0.09187210,0
348,49.51954770,0.09187210,0
350,49.51954770,0.09187210,0
351,49.51954770,0.09187210,1
352,49.51954770,0.09187210,0
354,49.51954770,0.09187210,0
355,49.51954770,0.09187210,0
356,49.51954770,0.09187210,0
357,49.51954770,0.09187210,0
358,49.51954770,0.09187210,0
359,49.51913780,0.09246160,0
360,49.51913780,0.09246160,0
361,49.51913780,0.09246160,0
362,49.51913780,0.09246160,0
363,49.51913780,0.09246160,0
364,49.51913780,0.09246160,0
365,49.51913780,0.09246160,2
366,49.51913780,0.09246160,0
367,49.51913780,0.09246160,0
368,49.51913780,0.09246160,0
369,49.51843340,0.09204130,0
370,49.51843340,0.09204130,0
371,49.51843340,0.09204130,0
372,49.51843340,0.09204130,0
373,49.51843340,0.09204130,0
374,49.51843340,0.09204130,0
375,49.51843340,0.09204130,0
376,49.51843340,0.09204130,0
377,49.51843340,0.09204130,0
378,49.51843340,0.09204130,0
379,49.51847040,0.09388560,0
380,49.51847040,0.09388560,0
381,49.51847040,0.09388560,0
382,49.51847040,0.09388560,0
383,49.51847040,0.09388560,0
384,49.51847040,0.09388560,0
385,49.51847040,0.09388560,0
386,49.51847040,0.09388560,0
387,49.51847040,0.09388560,0
388,49.51847040,0.09388560,0
391,49.51954770,0.09187210,0
393,49.51954770,0.09187210,0
394,49.51954770,0.09187210,0
396,49.51954770,0.09187210,2
398,49.51954770,0.09187210,0
400,49.51954770,0.09187210,0
401,49.51954770,0.09187210,0
402,49.51954770,0.09187210,0
403,49.51954770,0.09187210,0
404,49.51954770,0.09187210,1
405,49.51913780,0.09246160,0
406,49.51913780,0.09246160,0
407,49.51913780,0.09246160,0
408,49.51913780,0.09246160,0
409,49.51913780,0.09246160,0
410,49.51913780,0.09246160,0
411,49.51913780,0.09246160,0
412,49.51913780,0.09246160,0
413,49.51913780,0.09246160,0
414,49.51913780,0.09246160,1
415,49.51843340,0.09204130,0
416,49.51843340,0.09204130,0
417,49.51843340,0.09204130,0
418,49.51843340,0.09204130,0
419,49.51843340,0.09204130,0
420,49.51843340,0.09204130,0
421,49.51843340,0.09204130,0
422,49.51843340,0.09204130,0
423,49.51843340,0.09204130,0
424,49.51843340,0.09204130,0
428,49.51862430,0.09310290,0
429,49.51862430,0.09310290,0
430,49.51862430,0.09310290,0
433,49.51759400,0.09146230,0
434,49.51759400,0.09146230,0
435,49.51759400,0.09146230,0
436,49.51759400,0.09146230,0
437,49.51759400,0.09146230,0
438,49.51759400,0.09146230,0
439,49.51759400,0.09146230,0
440,49.51759400,0.09146230,0
441,49.51759400,0.09146230,0
442,49.51759400,0.09146230,0
443,49.51759400,0.09146230,0
447,49.51512350,0.09222220,0
448,49.51509740,0.09236410,0
449,49.51520170,0.09179650,0
450,49.51523040,0.09150250,0
451,49.51519710,0.09168360,0
452,49.51520170,0.09179650,0
453,49.51516380,0.09186470,0
454,49.51517560,0.09193840,1
455,49.51514960,0.09208030,1
456,49.51524960,0.09149520,0
457,49.51538820,0.09157750,0
458,49.51552570,0.09166480,0
459,49.51566130,0.09175800,0
463,49.51906110,0.09422570,0
465,49.51906110,0.09422570,0
466,49.51906110,0.09422570,1
467,49.51906110,0.09422570,0
468,49.51906110,0.09422570,0
470,49.51906110,0.09422570,0
471,49.51906110,0.09422570,0
473,49.51906110,0.09422570,0
475,49.51906110,0.09422570,2
476,49.51906110,0.09422570,0
478,49.51906110,0.09422570,0
479,49.51906110,0.09422570,0
480,49.51906110,0.09422570,0
481,49.51906110,0.09422570,0
482,49.51906110,0.09422570,0
483,49.51906110,0.09422570,0
484,49.51906110,0.09422570,0
485,49.51906110,0.09422570,0
486,49.51906110,0.09422570,0
487,49.51906110,0.09422570,0
488,49.51906110,0.09422570,0
490,49.51906110,0.09422570,0
491,49.51906110,0.09422570,0
492,49.51906110,0.09422570,0
493,49.51906110,0.09422570,0
494,49.51906110,0.09422570,2
495,49.51906110,0.09422570,0
496,49.51906110,0.09422570,0
497,49.51906110,0.09422570,0
498,49.51906110,0.09422570,0
499,49.51906110,0.09422570,0
500,49.51906110,0.09422570,0
501,49.51906110,0.09422570,0
502,49.51906110,0.09422570,0
503,49.51906110,0.09422570,1
504,49.51906110,0.09422570,0
505,49.51906110,0.09422570,1
506,49.51906110,0.09422570,0
507,49.51906110,0.09422570,0
508,49.51906110,0.09422570,0
509,49.51906110,0.09422570,0
510,49.51906110,0.09422570,0
513,49.51847560,0.09393660,0
514,49.51847560,0.09393660,0
516,49.51847560,0.09393660,0
518,49.51847560,0.09393660,0
520,49.51847560,0.09393660,1
521,49.51847560,0.09393660,0
522,49.51847560,0.09393660,0
523,49.51847560,0.09393660,0
524,49.51847560,0.09393660,0
525,49.51847560,0.09393660,0
526,49.51847560,0.09393660,0
528,49.51847560,0.09393660,0
530,49.51847560,0.09393660,0
531,49.51847560,0.09393660,0
532,49.51847560,0.09393660,0
533,49.51847560,0.09393660,0
534,49.51847560,0.09393660,0
535,49.51847560,0.09393660,0
536,49.51847560,0.09393660,0
537,49.51847560,0.09393660,0
538,49.51847560,0.09393660,0
539,49.51847560,0.09393660,0
540,49.51847560,0.09393660,0
541,49.51847560,0.09393660,0
542,49.51847560,0.09393660,0
543,49.51847560,0.09393660,2
544,49.51847560,0.09393660,0
545,49.51847560,0.09393660,0
546,49.51847560,0.09393660,0
547,49.51847560,0.09393660,0
548,49.51847560,0.09393660,2
549,49.51847560,0.09393660,1
550,49.51847560,0.09393660,0
551,49.51847560,0.09393660,0
552,49.51847560,0.09393660,0
553,49.51847560,0.09393660,1
556,49.51803210,0.09433360,0
558,49.51803210,0.09433360,0
560,49.51803210,0.09433360,0
561,49.51803210,0.09433360,0
562,49.51803210,0.09433360,0
564,49.51803210,0.09433360,0
566,49.51803210,0.09433360,1
567,49.51803210,0.09433360,0
568,49.51803210,0.09433360,2
570,49.51803210,0.09433360,0
571,49.51803210,0.09433360,1
573,49.51803210,0.09433360,0
574,49.51803210,0.09433360,1
575,49.51803210,0.09433360,3
576,49.51803210,0.09433360,0
577,49.51803210,0.09433360,0
578,49.51803210,0.09433360,0
579,49.51803210,0.09433360,0
580,49.51803210,0.09433360,0
581,49.51803210,0.09433360,0
582,49.51803210,0.09433360,0
583,49.51803210,0.09433360,0
584,49.51803210,0.09433360,0
585,49.51803210,0.09433360,0
586,49.51803210,0.09433360,1
587,49.51803210,0.09433360,1
588,49.51803210,0.09433360,0
589,49.51803210,0.09433360,0
590,49.51803210,0.09433360,0
591,49.51803210,0.09433360,0
592,49.51803210,0.09433360,0
593,49.51803210,0.09433360,0
594,49.51803210,0.09433360,0
595,49.51803210,0.09433360,0
596,49.51803210,0.09433360,0
597,49.51803210,0.09433360,1
598,49.51803210,0.09433360,0
599,49.51803210,0.09433360,0
600,49.51803210,0.09433360,0
601,49.51803210,0.09433360,0
602,49.51803210,0.09433360,0
603,49.51803210,0.09433360,0
606,49.51724760,0.09446480,0
608,49.51724760,0.09446480,0
610,49.51724760,0.09446480,0
611,49.51724760,0.09446480,0
613,49.51724760,0.09446480,0
614,49.51724760,0.09446480,0
615,49.51724760,0.09446480,0
617,49.51724760,0.09446480,0
618,49.51724760,0.09446480,0
620,49.51724760,0.09446480,0
621,49.51724760,0.09446480,0
622,49.51724760,0.09446480,0
623,49.51724760,0.09446480,0
624,49.51724760,0.09446480,0
625,49.51724760,0.09446480,0
626,49.51724760,0.09446480,0
627,49.51724760,0.09446480,0
628,49.51724760,0.09446480,1
629,49.51724760,0.09446480,0
630,49.51724760,0.09446480,0
631,49.51724760,0.09446480,0
632,49.51724760,0.09446480,1
633,49.51724760,0.09446480,0
634,49.51724760,0.09446480,0
635,49.51724760,0.09446480,0
636,49.51724760,0.09446480,0
637,49.51724760,0.09446480,0
638,49.51724760,0.09446480,0
639,49.51724760,0.09446480,0
640,49.51724760,0.09446480,0
641,49.51724760,0.09446480,0
642,49.51724760,0.09446480,0
643,49.51724760,0.09446480,0
644,49.51724760,0.09446480,0
645,49.51724760,0.09446480,0
646,49.51724760,0.09446480,0
649,49.51754350,0.09447940,0
651,49.51754350,0.09447940,0
653,49.51754350,0.09447940,0
654,49.51754350,0.09447940,0
655,49.51754350,0.09447940,0
656,49.51754350,0.09447940,0
658,49.51754350,0.09447940,0
659,49.51754350,0.09447940,0
660,49.51754350,0.09447940,0
661,49.51754350,0.09447940,0
662,49.51754350,0.09447940,0
663,49.51754350,0.09447940,0
664,49.51754350,0.09447940,0
665,49.51754350,0.09447940,0
666,49.51754350,0.09447940,2
667,49.51754350,0.09447940,0
668,49.51754350,0.09447940,0
669,49.51754350,0.09447940,0
670,49.51754350,0.09447940,0
671,49.51754350,0.09447940,1
672,49.51754350,0.09447940,0
673,49.51754350,0.09447940,0
674,49.51754350,0.09447940,1
675,49.51754350,0.09447940,0
679,49.51724760,0.09446480,0
680,49.51724760,0.09446480,0
681,49.51724760,0.09446480,0
682,49.51724760,0.09446480,0
683,49.51724760,0.09446480,0
684,49.51724760,0.09446480,0
685,49.51724760,0.09446480,0
686,49.51724760,0.09446480,0
687,49.51724760,0.09446480,0
688,49.51724760,0.09446480,0
689,49.51724760,0.09446480,0
690,49.51724760,0.09446480,0
691,49.51724760,0.09446480,0
692,49.51724760,0.09446480,0
693,49.51724760,0.09446480,0
694,49.51724760,0.09446480,0
695,49.51724760,0.09446480,0
696,49.51724760,0.09446480,0
697,49.51724760,0.09446480,0
698,49.51724760,0.09446480,0
699,49.51724760,0.09446480,0
700,49.51724760,0.09446480,0
701,49.51724760,0.09446480,0
705,49.51724760,0.09446480,0
706,49.51724760,0.09446480,0
707,49.51724760,0.09446480,0
708,49.51724760,0.09446480,0
709,49.51724760,0.09446480,0
710,49.51724760,0.09446480,0
711,49.51724760,0.09446480,0
712,49.51724760,0.09446480,0
713,49.51724760,0.09446480,0
714,49.51724760,0.09446480,0
715,49.51724760,0.09446480,0
716,49.51724760,0.09446480,0
717,49.51724760,0.09446480,0
718,49.51724760,0.09446480,0
719,49.51724760,0.09446480,0
720,49.51724760,0.09446480,0
721,49.51724760,0.09446480,0
725,49.51724760,0.09446480,0
726,49.51724760,0.09446480,0
727,49.51724760,0.09446480,0
728,49.51724760,0.09446480,0
729,49.51724760,0.09446480,0
730,49.51724760,0.09446480,0
731,49.51724760,0.09446480,0
732,49.51724760,0.09446480,0
733,49.51724760,0.09446480,0
734,49.51724760,0.09446480,0
735,49.51724760,0.09446480,0
736,49.51724760,0.09446480,0
737,49.51724760,0.09446480,0
738,49.51724760,0.09446480,0
739,49.51724760,0.09446480,0
740,49.51724760,0.09446480,0
741,49.51724760,0.09446480,0
742,49.51724760,0.09446480,0
743,49.51724760,0.09446480,0
744,49.51724760,0.09446480,0
745,49.51724760,0.09446480,0
746,49.51724760,0.09446480,0
747,49.51724760,0.09446480,0
748,49.51724760,0.09446480,0
749,49.51724760,0.09446480,0
750,49.51724760,0.09446480,0
751,49.51724760,0.09446480,0
752,49.51724760,0.09446480,0
753,49.51724760,0.09446480,0
754,49.51724760,0.09446480,0
755,49.51724760,0.09446480,0
756,49.51724760,0.09446480,0
757,49.51724760,0.09446480,1
758,49.51724760,0.09446480,0
759,49.51724760,0.09446480,0
760,49.51724760,0.09446480,0
761,49.51724760,0.09446480,0
762,49.51724760,0.09446480,0
763,49.51724760,0.09446480,0
764,49.51724760,0.09446480,0
765,49.51724760,0.09446480,0
766,49.51724760,0.09446480,0
767,49.51724760,0.09446480,0
768,49.51724760,0.09446480,0
769,49.51724760,0.09446480,0
