ref,libA,titre,id_lieu,lib,lat,lng,occupation
CV,Antenne - CV,LOGEMENT,12076,LOGEMENT - 409140846,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12086,LOGEMENT - 409140844,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12087,LOGEMENT - 409140841,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12088,LOGEMENT - 409140847,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12094,LOGEMENT - 409140843,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12095,LOGEMENT - 409140848,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12096,LOGEMENT - 409140852,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12097,LOGEMENT - 409140858,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12100,LOGEMENT - 409140845,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12102,LOGEMENT - 409140854,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12103,LOGEMENT - 409140859,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12106,LOGEMENT - 409140856,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12108,LOGEMENT - 409140850,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12109,LOGEMENT - 409140855,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12115,LOGEMENT - 409140851,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12130,LOGEMENT - 409140834,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12131,LOGEMENT - 409140831,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12136,LOGEMENT - 409140826,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12137,LOGEMENT - 409140821,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12138,LOGEMENT - 409140822,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12139,LOGEMENT - 409140827,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12140,LOGEMENT - 409140823,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12141,LOGEMENT - 409140829,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12142,LOGEMENT - 409140836,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12145,LOGEMENT - 409140830,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12149,LOGEMENT - 409140824,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12150,LOGEMENT - 409140825,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12163,LOGEMENT - 409150890,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12180,LOGEMENT - 409150899,49.50389540,0.12629160,Vacant
CV,Antenne - CV,LOGEMENT,12188,LOGEMENT - 409150876,49.50406640,0.12618080,Vacant
CV,Antenne - CV,LOGEMENT,12319,LOGEMENT - 413010209,49.50790620,0.12946260,Vacant
CV,Antenne - CV,LOGEMENT,12478,LOGEMENT - 417040338,49.50874500,0.12487700,Vacant
CV,Antenne - CV,LOGEMENT,12531,LOGEMENT - 417110279,49.50928540,0.12329840,Vacant
CV,Antenne - CV,LOGEMENT,12720,LOGEMENT - 416010011,49.51072630,0.12460030,Vacant
CV,Antenne - CV,LOGEMENT,12808,LOGEMENT - 417020055,49.51026690,0.12609760,Vacant
CV,Antenne - CV,LOGEMENT,13292,LOGEMENT - 527010002,49.50513020,0.10353040,Vacant
CV,Antenne - CV,LOGEMENT,13296,LOGEMENT - 527010001,49.50513020,0.10353040,Vacant
CV,Antenne - CV,LOGEMENT,13298,LOGEMENT - 527010004,49.50513020,0.10353040,Vacant
CV,Antenne - CV,LOGEMENT,13299,LOGEMENT - 527010005,49.50513020,0.10353040,Vacant
MR,Antenne - MR,LOGEMENT,13381,LOGEMENT - 418020094,49.51166950,0.12720960,Vacant
MR,Antenne - MR,LOGEMENT,13394,LOGEMENT - 418020079,49.51166950,0.12720960,Vacant
MR,Antenne - MR,LOGEMENT,13489,LOGEMENT - 418040144,49.51202180,0.12913580,Vacant
MR,Antenne - MR,LOGEMENT,13685,LOGEMENT - 425010018,49.51444610,0.12983050,Vacant
MR,Antenne - MR,LOGEMENT,13768,LOGEMENT - 425010100,49.51592860,0.12959870,Vacant
MR,Antenne - MR,LOGEMENT,13847,LOGEMENT - 428050015,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13848,LOGEMENT - 428050005,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13849,LOGEMENT - 428050007,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13850,LOGEMENT - 428050010,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13851,LOGEMENT - 428050013,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13852,LOGEMENT - 428050009,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13853,LOGEMENT - 428050008,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13854,LOGEMENT - 428050006,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13855,LOGEMENT - 428050011,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13856,LOGEMENT - 428050001,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13857,LOGEMENT - 428050002,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13858,LOGEMENT - 428050016,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13859,LOGEMENT - 428050012,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13860,LOGEMENT - 428050003,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13861,LOGEMENT - 428050004,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13862,LOGEMENT - 428050014,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13863,LOGEMENT - 428050021,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13864,LOGEMENT - 428050023,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13865,LOGEMENT - 428050028,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13866,LOGEMENT - 428050026,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13867,LOGEMENT - 428050017,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13868,LOGEMENT - 428050025,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13869,LOGEMENT - 428050024,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13870,LOGEMENT - 428050027,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13871,LOGEMENT - 428050022,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13872,LOGEMENT - 428050019,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13873,LOGEMENT - 428050029,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13874,LOGEMENT - 428050020,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13875,LOGEMENT - 428050018,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13878,LOGEMENT - 428020030,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13879,LOGEMENT - 428020031,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13880,LOGEMENT - 428020039,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13881,LOGEMENT - 428020032,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13882,LOGEMENT - 428020040,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13883,LOGEMENT - 428020033,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13884,LOGEMENT - 428020041,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13885,LOGEMENT - 428020034,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13886,LOGEMENT - 428020042,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13887,LOGEMENT - 428020035,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13888,LOGEMENT - 428020043,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13889,LOGEMENT - 428020036,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13890,LOGEMENT - 428020044,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13891,LOGEMENT - 428020037,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13892,LOGEMENT - 428020038,49.52122850,0.13054620,Vacant
MR,Antenne - MR,LOGEMENT,13893,LOGEMENT - 428020045,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13894,LOGEMENT - 428020046,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13895,LOGEMENT - 428020047,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13896,LOGEMENT - 428020048,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13897,LOGEMENT - 428020049,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13898,LOGEMENT - 428020050,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13899,LOGEMENT - 428020051,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13900,LOGEMENT - 428020052,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13901,LOGEMENT - 428020053,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13902,LOGEMENT - 428020054,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,13903,LOGEMENT - 428020057,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13904,LOGEMENT - 428020056,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13905,LOGEMENT - 428020058,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13906,LOGEMENT - 428020055,49.52769500,0.10524000,Vacant
MR,Antenne - MR,LOGEMENT,13907,LOGEMENT - 428020059,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13908,LOGEMENT - 428020060,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13911,LOGEMENT - 428010008,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13912,LOGEMENT - 428010007,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13914,LOGEMENT - 428010006,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13915,LOGEMENT - 428010005,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13918,LOGEMENT - 428010010,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13920,LOGEMENT - 428010011,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13921,LOGEMENT - 428010012,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13922,LOGEMENT - 428010009,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13925,LOGEMENT - 428010014,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13927,LOGEMENT - 428010015,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13928,LOGEMENT - 428010016,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13929,LOGEMENT - 428010013,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13932,LOGEMENT - 428010019,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13934,LOGEMENT - 428010017,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13935,LOGEMENT - 428010018,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13938,LOGEMENT - 428010021,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13940,LOGEMENT - 428010022,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13941,LOGEMENT - 428010020,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13944,LOGEMENT - 428010025,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13946,LOGEMENT - 428010024,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13947,LOGEMENT - 428010023,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13950,LOGEMENT - 428010026,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13952,LOGEMENT - 428010028,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13953,LOGEMENT - 428010029,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13954,LOGEMENT - 428010027,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,13957,LOGEMENT - 428010001,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13959,LOGEMENT - 428010003,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13960,LOGEMENT - 428010002,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,13961,LOGEMENT - 428010004,49.52316160,0.13045690,Vacant
MR,Antenne - MR,LOGEMENT,14009,LOGEMENT - 430020085,49.51805300,0.12022730,Vacant
MR,Antenne - MR,LOGEMENT,14018,LOGEMENT - 430020077,49.51802620,0.12066930,Vacant
MR,Antenne - MR,LOGEMENT,14023,LOGEMENT - 430020076,49.51802620,0.12066930,Vacant
MR,Antenne - MR,LOGEMENT,14025,LOGEMENT - 430020059,49.51658140,0.12142230,Vacant
MR,Antenne - MR,LOGEMENT,14029,LOGEMENT - 430020066,49.51658140,0.12142230,Vacant
MR,Antenne - MR,LOGEMENT,14036,LOGEMENT - 430020057,49.51657140,0.12142110,Vacant
MR,Antenne - MR,LOGEMENT,14064,LOGEMENT - 430020029,49.51653120,0.12141610,Vacant
MR,Antenne - MR,LOGEMENT,14082,LOGEMENT - 430030097,49.51799830,0.12112750,Vacant
MR,Antenne - MR,LOGEMENT,14090,LOGEMENT - 430030100,49.51799830,0.12112750,Vacant
MR,Antenne - MR,LOGEMENT,14193,LOGEMENT - 433030128A,49.52020820,0.11741470,Vacant
MR,Antenne - MR,LOGEMENT,14197,LOGEMENT - 433030119A,49.52042610,0.11703860,Vacant
MR,Antenne - MR,LOGEMENT,14198,LOGEMENT - 433030112A,49.52042610,0.11703860,Vacant
MR,Antenne - MR,LOGEMENT,14200,LOGEMENT - 433030111A,49.52042610,0.11703860,Vacant
MR,Antenne - MR,LOGEMENT,14206,LOGEMENT - 433030120A,49.52042610,0.11703860,Vacant
MR,Antenne - MR,LOGEMENT,14220,LOGEMENT - 433030099A,49.52075400,0.11647560,Vacant
MR,Antenne - MR,LOGEMENT,14229,LOGEMENT - 433020035A,49.51956760,0.11821460,Vacant
MR,Antenne - MR,LOGEMENT,14231,LOGEMENT - 433020037A,49.51956760,0.11821460,Vacant
MR,Antenne - MR,LOGEMENT,14234,LOGEMENT - 433020039A,49.51956760,0.11821460,Vacant
MR,Antenne - MR,LOGEMENT,14237,LOGEMENT - 433020038A,49.51956760,0.11821460,Vacant
MR,Antenne - MR,LOGEMENT,14242,LOGEMENT - 433020040A,49.51956760,0.11821460,Vacant
MR,Antenne - MR,LOGEMENT,14243,LOGEMENT - 433020023A,49.51980710,0.11789960,Vacant
MR,Antenne - MR,LOGEMENT,14245,LOGEMENT - 433020030A,49.51980710,0.11789960,Vacant
MR,Antenne - MR,LOGEMENT,14251,LOGEMENT - 433020029A,49.51980710,0.11789960,Vacant
MR,Antenne - MR,LOGEMENT,14252,LOGEMENT - 433020027A,49.51980710,0.11789960,Vacant
MR,Antenne - MR,LOGEMENT,14254,LOGEMENT - 433020018A,49.51995640,0.11782980,Vacant
MR,Antenne - MR,LOGEMENT,14256,LOGEMENT - 433020017A,49.51995640,0.11782980,Vacant
MR,Antenne - MR,LOGEMENT,14261,LOGEMENT - 433020019A,49.51995640,0.11782980,Vacant
MR,Antenne - MR,LOGEMENT,14262,LOGEMENT - 433020020A,49.51995640,0.11782980,Vacant
MR,Antenne - MR,LOGEMENT,14263,LOGEMENT - 433020008A,49.52019910,0.11743010,Vacant
MR,Antenne - MR,LOGEMENT,14264,LOGEMENT - 433020004A,49.52019910,0.11743010,Vacant
MR,Antenne - MR,LOGEMENT,14266,LOGEMENT - 433020010A,49.52019910,0.11743010,Vacant
MR,Antenne - MR,LOGEMENT,14273,LOGEMENT - 433020082A,49.51907710,0.11768400,Vacant
MR,Antenne - MR,LOGEMENT,14278,LOGEMENT - 433020087A,49.51907710,0.11768400,Vacant
MR,Antenne - MR,LOGEMENT,14279,LOGEMENT - 433020088A,49.51907710,0.11768400,Vacant
MR,Antenne - MR,LOGEMENT,14280,LOGEMENT - 433020089A,49.51907710,0.11768400,Vacant
MR,Antenne - MR,LOGEMENT,14284,LOGEMENT - 433020075A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14286,LOGEMENT - 433020072A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14287,LOGEMENT - 433020077A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14288,LOGEMENT - 433020080A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14289,LOGEMENT - 433020074A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14290,LOGEMENT - 433020076A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14291,LOGEMENT - 433020079A,49.51919470,0.11786540,Vacant
MR,Antenne - MR,LOGEMENT,14304,LOGEMENT - 433020057A,49.51938870,0.11820570,Vacant
MR,Antenne - MR,LOGEMENT,14306,LOGEMENT - 433020060A,49.51938870,0.11820570,Vacant
MR,Antenne - MR,LOGEMENT,14311,LOGEMENT - 433020059A,49.51938870,0.11820570,Vacant
MR,Antenne - MR,LOGEMENT,14312,LOGEMENT - 433020058A,49.51938870,0.11820570,Vacant
MR,Antenne - MR,LOGEMENT,14393,LOGEMENT - 430090356,49.51512700,0.11887750,Vacant
MR,Antenne - MR,LOGEMENT,14397,LOGEMENT - 430090358,49.51512700,0.11887750,Vacant
MR,Antenne - MR,LOGEMENT,14403,LOGEMENT - 430090354,49.51512700,0.11887750,Vacant
MR,Antenne - MR,LOGEMENT,14420,LOGEMENT - 430090375,49.51496770,0.11921530,Vacant
MR,Antenne - MR,LOGEMENT,14434,LOGEMENT - 430090349,49.51496770,0.11921530,Vacant
MR,Antenne - MR,LOGEMENT,14484,LOGEMENT - 430100466,49.51636310,0.11546010,Vacant
MR,Antenne - MR,LOGEMENT,14509,LOGEMENT - 430110476,49.51620380,0.11743040,Vacant
MR,Antenne - MR,LOGEMENT,14525,LOGEMENT - 430110485,49.51657590,0.11687910,Vacant
MR,Antenne - MR,LOGEMENT,14790,LOGEMENT - 435050107,49.52109920,0.12361140,Vacant
MR,Antenne - MR,LOGEMENT,14835,LOGEMENT - 435070169,49.51963960,0.12393120,Vacant
MR,Antenne - MR,LOGEMENT,14844,LOGEMENT - 435070155,49.52011650,0.12403200,Vacant
MR,Antenne - MR,LOGEMENT,14861,LOGEMENT - 435070138,49.52041900,0.12415350,Vacant
MR,Antenne - MR,LOGEMENT,14866,LOGEMENT - 435070140,49.52041900,0.12415350,Vacant
MR,Antenne - MR,LOGEMENT,14976,LOGEMENT - 436030034,49.51552170,0.12550600,Vacant
MR,Antenne - MR,LOGEMENT,14977,LOGEMENT - 436030031,49.51552170,0.12550600,Vacant
MR,Antenne - MR,LOGEMENT,15072,LOGEMENT - 439010008,49.52285190,0.11488650,Vacant
MR,Antenne - MR,LOGEMENT,15160,LOGEMENT - 439040081,49.52124510,0.13053820,Vacant
MR,Antenne - MR,LOGEMENT,15183,LOGEMENT - 437090205,49.52279100,0.13042370,Vacant
MR,Antenne - MR,LOGEMENT,15185,LOGEMENT - 437090213,49.52288790,0.13038130,Vacant
MR,Antenne - MR,LOGEMENT,15187,LOGEMENT - 437090207,49.52288790,0.13038130,Vacant
MR,Antenne - MR,LOGEMENT,15189,LOGEMENT - 437090215,49.52288790,0.13038130,Vacant
MR,Antenne - MR,LOGEMENT,15213,LOGEMENT - 437100235,49.52302980,0.13041120,Vacant
MR,Antenne - MR,LOGEMENT,15291,LOGEMENT - 445010008,49.52167100,0.12471220,Vacant
MR,Antenne - MR,LOGEMENT,15300,LOGEMENT - 445010024,49.52167100,0.12471220,Vacant
MR,Antenne - MR,LOGEMENT,15305,LOGEMENT - 445010032,49.52167100,0.12471220,Vacant
MR,Antenne - MR,LOGEMENT,15370,LOGEMENT - 498060829,49.52521210,0.12696240,Vacant
MR,Antenne - MR,LOGEMENT,15577,LOGEMENT - 500160010,49.52696570,0.12863840,Vacant
MR,Antenne - MR,LOGEMENT,15591,LOGEMENT - 500060244,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15601,LOGEMENT - 500060285,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15606,LOGEMENT - 500060266,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15610,LOGEMENT - 500060297,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15618,LOGEMENT - 500060292,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15619,LOGEMENT - 500060253,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15620,LOGEMENT - 500060252,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15621,LOGEMENT - 500060246,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15625,LOGEMENT - 500060274,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15626,LOGEMENT - 500060295,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15630,LOGEMENT - 500060286,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15632,LOGEMENT - 500060305,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15633,LOGEMENT - 500060304,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15634,LOGEMENT - 500060293,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15642,LOGEMENT - 500060299,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15643,LOGEMENT - 500060276,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15645,LOGEMENT - 500060302,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15647,LOGEMENT - 500060294,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15650,LOGEMENT - 500060272,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15651,LOGEMENT - 500060278,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15652,LOGEMENT - 500060282,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15659,LOGEMENT - 500060288,49.52342880,0.12570210,Vacant
MR,Antenne - MR,LOGEMENT,15706,LOGEMENT - 500030388,49.52301320,0.12574120,Vacant
MR,Antenne - MR,LOGEMENT,15710,LOGEMENT - 500030383,49.52301320,0.12574120,Vacant
MR,Antenne - MR,LOGEMENT,15717,LOGEMENT - 500030373,49.52305080,0.12551070,Vacant
MR,Antenne - MR,LOGEMENT,15718,LOGEMENT - 500030382,49.52305080,0.12551070,Vacant
MR,Antenne - MR,LOGEMENT,15723,LOGEMENT - 500030381,49.52305080,0.12551070,Vacant
MR,Antenne - MR,LOGEMENT,15781,LOGEMENT - 500090617,49.52403360,0.12884450,Vacant
MR,Antenne - MR,LOGEMENT,15874,LOGEMENT - 500120749,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15876,LOGEMENT - 500120744,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15877,LOGEMENT - 500120748,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15892,LOGEMENT - 500120750,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15897,LOGEMENT - 500120737,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15899,LOGEMENT - 500120747,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15901,LOGEMENT - 500120721,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15902,LOGEMENT - 500120723,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15904,LOGEMENT - 500120746,49.52421210,0.12735250,Vacant
MR,Antenne - MR,LOGEMENT,15907,LOGEMENT - 500150753,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15908,LOGEMENT - 500150752,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15911,LOGEMENT - 500150786,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15921,LOGEMENT - 500150779,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15928,LOGEMENT - 500150775,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15934,LOGEMENT - 500150774,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15942,LOGEMENT - 500150776,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15944,LOGEMENT - 500150788,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15950,LOGEMENT - 500150785,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15951,LOGEMENT - 500150787,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15955,LOGEMENT - 500150784,49.52420450,0.12772900,Vacant
MR,Antenne - MR,LOGEMENT,15971,LOGEMENT - 500170815,49.52416420,0.12908880,Vacant
MR,Antenne - MR,LOGEMENT,15976,LOGEMENT - 500170791,49.52416420,0.12908880,Vacant
MR,Antenne - MR,LOGEMENT,15978,LOGEMENT - 500170792,49.52416420,0.12908880,Vacant
MR,Antenne - MR,LOGEMENT,16108,LOGEMENT - 800020047,49.54377700,0.17986670,Vacant
MR,Antenne - MR,LOGEMENT,16360,LOGEMENT - 805010152,49.54800530,0.17528950,Vacant
MR,Antenne - MR,LOGEMENT,16394,LOGEMENT - 805020158,49.54817580,0.17452860,Vacant
MR,Antenne - MR,LOGEMENT,16472,LOGEMENT - 810020026,49.54777890,0.19349600,Vacant
MR,Antenne - MR,LOGEMENT,16475,LOGEMENT - 810020027,49.54777890,0.19349600,Vacant
MR,Antenne - MR,LOGEMENT,16477,LOGEMENT - 810020037,49.54825260,0.19357020,Vacant
MR,Antenne - MR,LOGEMENT,16485,LOGEMENT - 810020038,49.54825260,0.19357020,Vacant
MR,Antenne - MR,LOGEMENT,16493,LOGEMENT - 810030050,49.54877730,0.19341510,Vacant
MR,Antenne - MR,LOGEMENT,16511,LOGEMENT - 810030064,49.54864330,0.19290730,Vacant
MR,Antenne - MR,LOGEMENT,16518,LOGEMENT - 810030065,49.54864330,0.19290730,Vacant
